Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
1;0.0;225.082635198816;298.9137492251867;413.13927715671167;401.5983500430765;384.870001281807;372.47763515314057;360.9918400088427;347.76499359296434;333.7890974678279;326.84671373109546;308.1316549292705;296.12424587250825;276.45663537921547;257.81019569565296;245.0733199013573;229.60428935379767;246.29526809707068;278.0669945982577;307.6997868318731;324.08986828897395;366.9178368437667;334.81999008145687;335.5859957595043;414.0448878598135;375.159490759349;490.3618147892698;357.36404305438816;428.2806848958841;409.1808757693992;359.13961670780253
2;225.082635198816;0.0;328.8365536763114;199.0828167351644;180.9517050310046;162.2144458061275;152.38869275345303;151.64503593766875;136.83467087458467;139.04660076399037;125.21907847115394;98.69449049508997;81.55026365959228;53.3240312611712;53.27354970665452;31.930566243283835;14.42652243898305;30.855627501830984;65.54025718533686;84.37942194489037;99.57006698324052;143.4088027421485;282.54969074965464;318.041413794019;265.2129638208537;291.2247279310485;317.2805015008946;286.7552512725777;330.8861606701836;325.79650424522447;270.1373598024396
3;298.9137492251867;328.8365536763114;0.0;389.5496162562648;404.2594728993451;402.4967014043477;383.356870730024;347.6040652888271;344.5241927457557;308.7153050020684;317.7394963389761;324.80440284342745;330.16219876036376;342.7741508514593;306.31434511946435;315.954804650314;342.9880413802413;359.0052690820127;390.6229506614658;390.10975891435976;394.82278191554815;433.42075100137487;113.92738371024925;68.96273386694105;270.95686659596265;165.97751891015548;354.8040635430842;142.8103737244936;209.1693863699552;181.1891891438085;167.4048823967604
4;413.13927715671167;199.0828167351644;389.5496162562648;0.0;35.375696508821704;55.43148443817204;51.584155774864094;52.82702903185917;65.38047061941494;88.07676609637454;88.64101290938854;105.09250730055469;118.84478266024934;146.64626517587394;155.87506286870408;171.57856214147333;202.01585472217872;193.7249155280741;183.6069460476581;144.94594275055704;128.48738152819473;121.0698586018296;291.2903349778787;343.5680426163966;166.2768313184565;262.7662413330578;161.09643649334683;274.8478301228332;270.4212058703108;283.1164372699013;246.70975213167284
5;401.5983500430765;180.9517050310046;404.2594728993451;35.375696508821704;0.0;22.30430755810566;29.124297792569976;56.70310058816474;62.40577024003213;95.80003605410025;89.76525849280618;96.68009489473566;105.76463653318356;127.62819261296092;144.42708013432505;156.74537891106328;181.65769866645755;170.9604117336113;156.16921370409625;116.76111159640448;99.1704770894525;86.31871320280787;311.5068911131858;362.6953717734128;196.9844669929417;287.43069989363573;196.45158045833304;297.55757562457825;299.41244148436255;310.20957369024285;270.1162482714197
6;384.870001281807;162.2144458061275;402.4967014043477;55.43148443817204;22.30430755810566;0.0;19.19215099116812;57.86218972105444;58.02665023559717;94.60420366927548;84.85904110463981;85.2398429794649;91.04574220761724;109.10960362662324;129.5152281101864;139.83781578925047;161.9695768550644;150.4082109800431;134.2667463938578;94.80820505491393;77.04557052288295;65.83640969930865;314.0781835934006;364.2072987733368;209.0031990698266;293.55349806978074;215.153450928302;302.08609722610686;309.17161936226165;318.2247905892358;275.364704157606
7;372.47763515314057;152.38869275345303;383.356870730024;51.584155774864094;29.124297792569976;19.19215099116812;0.0;39.394312911995;38.84927708318111;75.43473950875938;65.83222292514446;68.47069910997466;76.68765659566009;99.10296358875564;115.3689125895839;127.67819115515069;153.69245793640718;143.9063548521343;132.09701552431596;93.36219332842484;77.07114406129625;76.76157432735906;295.059357357532;345.0765368972439;193.39877924285207;275.24256934159;205.4677314397082;283.38834146285524;292.1441906785731;300.4856274073324;256.84684430149565
8;360.9918400088427;151.64503593766875;347.6040652888271;52.82702903185917;56.70310058816474;57.86218972105444;39.394312911995;0.0;14.922385033698154;39.143267271551466;36.00919358471981;54.04231076402152;70.09651727338624;101.70617340905426;104.89019515153932;122.23358259149995;156.55995236939165;151.16442956955223;148.39034024375147;113.4742044226568;100.98096266817456;112.62615813040412;256.5409344251874;307.09877002567265;156.4071174404091;235.85847384908865;178.55231878146196;244.2251656513789;253.3229579774234;261.1962772128595;217.53641213108827
9;347.76499359296434;136.83467087458467;344.5241927457557;65.38047061941494;62.40577024003213;58.02665023559717;38.84927708318111;14.922385033698154;0.0;37.00292140863361;27.46426213151865;39.90534194961625;55.31396829205093;86.79404733144709;90.8426464952797;107.67614100048918;141.64420905002353;136.30564639806406;134.32564688660304;100.3626034961896;88.97800980220728;105.26097614994367;256.9868644507699;306.59737454862915;165.5203592762794;239.3140772122619;192.1183839745961;246.3228278799103;259.6475007678881;266.07170949877747;220.3587146484731
10;333.7890974678279;139.04660076399037;308.7153050020684;88.07676609637454;95.80003605410025;94.60420366927548;75.43473950875938;39.143267271551466;37.00292140863361;0.0;17.249731898173646;44.86222077088543;63.39659038305852;97.5027057606884;86.76159613701114;107.3260396342165;147.20866288990726;146.52466346512406;152.97494911323253;124.7039658792724;117.12964548775976;140.07016719887005;219.9844494876322;269.6789240054776;137.6017049335154;203.2709748223193;178.53366520105902;209.6174576756925;226.18896629264145;231.0487433634038;183.99240131207245
11;326.84671373109546;125.21907847115394;317.7394963389761;88.64101290938854;89.76525849280618;84.85904110463981;65.83222292514446;36.00919358471981;27.46426213151865;17.249731898173646;0.0;28.32302958115748;47.0411360558586;81.27535892742674;74.3483808711986;93.97029780805644;132.51251585002095;130.75428129431972;135.9733990158091;107.47001115272133;100.19905616660796;124.9920026862192;232.6916525270315;281.40493406651655;154.84637707798734;218.35706602335645;193.73105637601785;223.72102884361587;242.72427446995303;246.8933453534177;198.72465395808524
12;308.1316549292705;98.69449049508997;324.80440284342745;105.09250730055469;96.68009489473566;85.2398429794649;68.47069910997466;54.04231076402152;39.90534194961625;44.86222077088543;28.32302958115748;0.0;18.72383189108887;52.95768681905502;50.94116212589694;68.43183771349325;105.05087756550222;102.5424154915142;108.25542384672636;82.28383676059005;77.93117187684555;109.76653660490408;247.2603884343794;293.7331081237406;181.7786901734784;237.97494217201995;221.91375892087487;241.1770971612919;265.93106630521214;268.1865453403802;217.6926307499968
13;296.12424587250825;81.55026365959228;330.16219876036376;118.84478266024934;105.76463653318356;91.04574220761724;76.68765659566009;70.09651727338624;55.31396829205093;63.39659038305852;47.0411360558586;18.72383189108887;0.0;34.23473064926277;38.6894449728691;52.74318338675744;87.01289266056003;83.87187533879367;90.31437373729564;67.4140209865084;66.31619679895124;103.36761744364163;257.66896758637193;302.5493925327174;199.6310500003746;251.4594564988455;240.6053128096908;253.35967248402085;281.4708709703356;282.5759392909694;230.8800093973488
14;276.45663537921547;53.3240312611712;342.7741508514593;146.64626517587394;127.62819261296092;109.10960362662324;99.10296358875564;101.70617340905426;86.79404733144709;97.5027057606884;81.27535892742674;52.95768681905502;34.23473064926277;0.0;36.46185419285298;33.853374114869055;55.420075613945336;49.89997064248402;58.59230622304379;47.44219472315809;55.69089615126228;99.61036624831826;279.2627039340998;321.21153492762056;232.72656642434487;277.9402220918218;274.76990011523964;277.80116188387467;310.9931395081182;310.3167429370223;257.0305659022526
15;257.81019569565296;53.27354970665452;306.31434511946435;155.87506286870408;144.42708013432505;129.5152281101864;115.3689125895839;104.89019515153932;90.8426464952797;86.76159613701114;74.3483808711986;50.94116212589694;38.6894449728691;36.46185419285298;0.0;21.44688891487217;63.63475029853164;68.78231828224624;90.02041278842331;83.86504968275811;90.55451850896608;133.09443664189652;244.88050313950905;285.63277101849724;212.5459346293317;246.7658544684503;264.3437188309575;245.0466425435918;282.933555293081;280.17279025702646;225.69590468397024
16;245.0733199013573;31.930566243283835;315.954804650314;171.57856214147333;156.74537891106328;139.83781578925047;127.67819115515069;122.23358259149995;107.67614100048918;107.3260396342165;93.97029780805644;68.43183771349325;52.74318338675744;33.853374114869055;21.44688891487217;0.0;42.33797795279367;49.37941057443125;75.3918119051264;78.28406593870548;88.96832715687252;133.2113976328975;260.51475431576165;299.2306686729629;233.90917927948144;265.1351180319651;285.3970306912558;262.3155006930021;302.69152902366386;299.0381462927754;244.02531460894195
17;229.60428935379767;14.42652243898305;342.9880413802413;202.01585472217872;181.65769866645755;161.9695768550644;153.69245793640718;156.55995236939165;141.64420905002353;147.20866288990726;132.51251585002095;105.05087756550222;87.01289266056003;55.420075613945336;63.63475029853164;42.33797795279367;0.0;18.643783447546927;53.975235876563175;78.10647303811399;94.66116110120394;137.36917533938094;296.83528466007493;332.4670686423765;276.1803372483757;304.91433879308096;325.74154174281995;300.76002484612985;343.961225470689;339.3313560191754;283.81288814687235
18;246.29526809707068;30.855627501830984;359.0052690820127;193.7249155280741;170.9604117336113;150.4082109800431;143.9063548521343;151.16442956955223;136.30564639806406;146.52466346512406;130.75428129431972;102.5424154915142;83.87187533879367;49.89997064248402;68.78231828224624;49.37941057443125;18.643783447546927;0.0;35.340798583849754;61.95762405918362;79.39008394661882;120.79503824223738;309.06347010581584;346.30293154478926;279.36237884392386;314.5141949170215;324.45441440069885;311.5446945632043;351.6576960681432;348.37130029634613;293.4046042754404
19;278.0669945982577;65.54025718533686;390.6229506614658;183.6069460476581;156.16921370409625;134.2667463938578;132.09701552431596;148.39034024375147;134.32564688660304;152.97494911323253;135.9733990158091;108.25542384672636;90.31437373729564;58.59230622304379;90.02041278842331;75.3918119051264;53.975235876563175;35.340798583849754;0.0;39.46823122185439;57.557814776723625;92.50481270334105;334.8034990259044;374.5001842466611;289.9233065060158;335.8924337091034;326.327105981831;334.9113948067665;369.57685247335;368.6145217605517;314.9039885473755
20;307.6997868318731;84.37942194489037;390.10975891435976;144.94594275055704;116.76111159640448;94.80820505491393;93.36219332842484;113.4742044226568;100.3626034961896;124.7039658792724;107.47001115272133;82.28383676059005;67.4140209865084;47.44219472315809;83.86504968275811;78.28406593870548;78.10647303811399;61.95762405918362;39.46823122185439;0.0;18.33891143168329;59.287556284924975;323.8228100428669;367.1611942835616;262.1657799009737;318.87213292447467;292.014454445153;320.50481003952547;348.1854212865591;349.8899706277502;298.27543424361085
21;324.08986828897395;99.57006698324052;394.82278191554815;128.48738152819473;99.1704770894525;77.04557052288295;77.07114406129625;100.98096266817456;88.97800980220728;117.12964548775976;100.19905616660796;77.93117187684555;66.31619679895124;55.69089615126228;90.55451850896608;88.96832715687252;94.66116110120394;79.39008394661882;57.557814776723625;18.33891143168329;0.0;44.45819103732485;323.8987478986732;368.8106515892351;253.41977508854688;315.9033038381008;278.8634923099026;318.8800723624768;342.7495313800714;345.8887182813044;295.6164667518964
22;366.9178368437667;143.4088027421485;433.42075100137487;121.0698586018296;86.31871320280787;65.83640969930865;76.76157432735906;112.62615813040412;105.26097614994367;140.07016719887005;124.9920026862192;109.76653660490408;103.36761744364163;99.61036624831826;133.09443664189652;133.2113976328975;137.36917533938094;120.79503824223738;92.50481270334105;59.287556284924975;44.45819103732485;0.0;356.4038922622808;403.4584275751784;268.9672815910743;343.2373813154674;280.8371602533827;348.6078395375818;364.9058872731043;370.9846285182417;323.70718087973904
23;334.81999008145687;282.54969074965464;113.92738371024925;291.2903349778787;311.5068911131858;314.0781835934006;295.059357357532;256.5409344251874;256.9868644507699;219.9844494876322;232.6916525270315;247.2603884343794;257.66896758637193;279.2627039340998;244.88050313950905;260.51475431576165;296.83528466007493;309.06347010581584;334.8034990259044;323.8228100428669;323.8987478986732;356.4038922622808;0.0;53.17634213393216;157.83192909090047;53.78839671263664;240.9284728471748;30.15600520920316;103.92111100520307;78.81660350082986;53.61494061394838
24;335.5859957595043;318.041413794019;68.96273386694105;343.5680426163966;362.6953717734128;364.2072987733368;345.0765368972439;307.09877002567265;306.59737454862915;269.6789240054776;281.40493406651655;293.7331081237406;302.5493925327174;321.21153492762056;285.63277101849724;299.2306686729629;332.4670686423765;346.30293154478926;374.5001842466611;367.1611942835616;368.8106515892351;403.4584275751784;53.17634213393216;0.0;209.59773921964228;99.89307534246969;290.884487642341;77.99915028875847;140.34304865866736;112.29354498585576;105.29134822522808
25;414.0448878598135;265.2129638208537;270.95686659596265;166.2768313184565;196.9844669929417;209.0031990698266;193.39877924285207;156.4071174404091;165.5203592762794;137.6017049335154;154.84637707798734;181.7786901734784;199.6310500003746;232.72656642434487;212.5459346293317;233.90917927948144;276.1803372483757;279.36237884392386;289.9233065060158;262.1657799009737;253.41977508854688;268.9672815910743;157.83192909090047;209.59773921964228;0.0;112.3626551782301;86.28204335893818;131.87630893906808;105.4029812232453;122.34997210553936;104.40970080579986
26;375.159490759349;291.2247279310485;165.97751891015548;262.7662413330578;287.43069989363573;293.55349806978074;275.24256934159;235.85847384908865;239.3140772122619;203.2709748223193;218.35706602335645;237.97494217201995;251.4594564988455;277.9402220918218;246.7658544684503;265.1351180319651;304.91433879308096;314.5141949170215;335.8924337091034;318.87213292447467;315.9033038381008;343.2373813154674;53.78839671263664;99.89307534246969;112.3626551782301;0.0;191.1880542297888;23.64428386309333;53.70099831730919;35.973452515788026;21.1136167304318
27;490.3618147892698;317.2805015008946;354.8040635430842;161.09643649334683;196.45158045833304;215.153450928302;205.4677314397082;178.55231878146196;192.1183839745961;178.53366520105902;193.73105637601785;221.91375892087487;240.6053128096908;274.76990011523964;264.3437188309575;285.3970306912558;325.74154174281995;324.45441440069885;326.327105981831;292.014454445153;278.8634923099026;280.8371602533827;240.9284728471748;290.884487642341;86.28204335893818;191.1880542297888;0.0;213.02022638146423;166.19563498141198;190.6328404340191;187.4005457510844
28;357.36404305438816;286.7552512725777;142.8103737244936;274.8478301228332;297.55757562457825;302.08609722610686;283.38834146285524;244.2251656513789;246.3228278799103;209.6174576756925;223.72102884361587;241.1770971612919;253.35967248402085;277.80116188387467;245.0466425435918;262.3155006930021;300.76002484612985;311.5446945632043;334.9113948067665;320.50481003952547;318.8800723624768;348.6078395375818;30.15600520920316;77.99915028875847;131.87630893906808;23.64428386309333;213.02022638146423;0.0;74.96847364476052;52.043431811970464;28.70458746359626
29;428.2806848958841;330.8861606701836;209.1693863699552;270.4212058703108;299.41244148436255;309.17161936226165;292.1441906785731;253.3229579774234;259.6475007678881;226.18896629264145;242.72427446995303;265.93106630521214;281.4708709703356;310.9931395081182;282.933555293081;302.69152902366386;343.961225470689;351.6576960681432;369.57685247335;348.1854212865591;342.7495313800714;364.9058872731043;103.92111100520307;140.34304865866736;105.4029812232453;53.70099831730919;166.19563498141198;74.96847364476052;0.0;28.17043839939741;69.49402566849948
30;409.1808757693992;325.79650424522447;181.1891891438085;283.1164372699013;310.20957369024285;318.2247905892358;300.4856274073324;261.1962772128595;266.07170949877747;231.0487433634038;246.8933453534177;268.1865453403802;282.5759392909694;310.3167429370223;280.17279025702646;299.0381462927754;339.3313560191754;348.37130029634613;368.6145217605517;349.8899706277502;345.8887182813044;370.9846285182417;78.81660350082986;112.29354498585576;122.34997210553936;35.973452515788026;190.6328404340191;52.043431811970464;28.17043839939741;0.0;56.29903030080272
31;359.13961670780253;270.1373598024396;167.4048823967604;246.70975213167284;270.1162482714197;275.364704157606;256.84684430149565;217.53641213108827;220.3587146484731;183.99240131207245;198.72465395808524;217.6926307499968;230.8800093973488;257.0305659022526;225.69590468397024;244.02531460894195;283.81288814687235;293.4046042754404;314.9039885473755;298.27543424361085;295.6164667518964;323.70718087973904;53.61494061394838;105.29134822522808;104.40970080579986;21.1136167304318;187.4005457510844;28.70458746359626;69.49402566849948;56.29903030080272;0.0
